"","state","plant_name","cen_tract_id","region_meta","year","status","community_ownership","source","median_age","protesters_mean","letters_use","courts_use","legislation_use","is_anti_wind","longitude","latitude","gop_per","med_inc","white_perc","his_lat_perc","black_perc","pop_den","total_mw","n_turbs","turb_ht"
"679","WA","linden wind energy project",53039950100,"West",2010,"Operating",0,"operational",47.3,NA,NA,NA,NA,0,-120.783568,45.744171,0.6766275347,31102,0.8618618619,0.07855855856,0.002642642643,6.517691065,50,25,262
"680","TX","loraine windpark project llc",48335950400,"South",2009,"Operating",0,"operational",44.4,NA,NA,NA,NA,0,-100.7444,32.4375,0.8,35833,0.7101449275,0.2507246377,0.02367149758,2.703669569,150,100,262
"681","IA","lost lakes wind farm llc",19059450200,"Midwest",2009,"Operating",0,"operational",46.6,NA,0,0,0,0,-95.3233,43.3456,0.6942934783,62526,0.9834862385,0.00504587156,0.001376146789,11.99094093,100,61,262
"682","TX","lubbock wind ranch",48303010200,"South",2010,"Out of service (temporarily)",1,"operational",37.6,NA,NA,NA,NA,0,-101.7653,33.5697,0.5409836066,43075,0.5815796666,0.3662202788,0.03224924843,51.23610654,7.5,3,262
"683","MA","ma military reservation wind project",25001014002,"Northeast",2009,"Operating",1,"operational",52.5,NA,NA,NA,NA,0,-70.5942,41.6647,0.4031587697,60788,0.9363434493,0.0118430792,0.014803849,539.7719998,4.5,3,262
"684","NY","maple ridge wind farm",36049950500,"Northeast",2005,"Operating",0,"operational",37.2,NA,3,8,13,0,-75.5753,43.7853,0.6585365854,44702,0.9620048504,0.02101859337,0.008084074373,23.74629272,322,195,262
"685","NY","marsh hill wind farm",36101962000,"Northeast",2014,"Operating",0,"operational",37.4,NA,NA,NA,NA,0,-77.528889,42.163889,0.8138075314,39157,0.9828713094,0.007212080234,0.00338066261,19.10303583,16.2,10,262
"686","WY","mcfadden ridge",56001963900,"West",2009,"Operating",0,"operational",51.2,NA,0,0,0,0,-105.9906,41.7244,0.8661971831,73864,0.9355441383,0.04203643157,0.001868285848,0.5346877644,28.5,19,262
"687","IN","meadow lake wind farm iii llc",18181958300,"Midwest",2010,"Operating",0,"operational",39.5,NA,0,0,0,0,-87.0194,40.5986,0.615942029,56003,0.9663201663,0.0158004158,0.002079002079,14.01193213,103.5,69,262
"688","IN","meadow lake wind farm llc",18181958800,"Midwest",2009,"Operating",0,"operational",39.8,NA,NA,NA,NA,0,-86.935,40.6275,0.634525661,53000,0.9689167975,0.0191522763,0,45.81931026,199.7,121,262
"689","NM","mesalands comm college wind turbine",35037958601,"West",2008,"Operating",1,"operational",42,NA,NA,NA,NA,0,-103.74,35.17,0.5790513834,38958,0.4756493506,0.4688311688,0.01038961039,307.2951992,1.5,1,262
"690","UT","milford wind corridor stage ii llc",49027974300,"West",2011,"Operating",0,"operational",34.6,NA,0,0,0,0,-112.931,38.58523,0.6686567164,47340,0.8389739168,0.1230868722,0,2.335959457,102,68,262
"691","MN","minndakota wind llc",27081201002,"Midwest",2008,"Operating",0,"operational",45.2,NA,NA,NA,NA,0,-96.3444,44.2667,0.7397260274,41424,0.9639414495,0.01892181364,0.002499107462,17.81521428,150,100,262
"692","MN","moraine wind llc",27117460100,"Midwest",2003,"Operating",0,"operational",41.8,NA,NA,NA,NA,0,-96.0667,44.0667,0.7837837838,47941,0.9628727937,0.01886792453,0.001217285453,7.008718695,51,34,262
"693","MA","mt wachusett community college",25027707500,"Northeast",2011,"Operating",1,"operational",42.3,NA,NA,NA,NA,0,-71.984194,42.588583,0.3987473904,61279,0.8209130581,0.09264853978,0.04817052702,553.2302118,6.3,4,262
"694","MT","naturener glacier wind energy 1",30101000200,"West",2008,"Operating",0,"operational",43.2,NA,NA,NA,NA,0,-112.1097,48.51,0.802259887,42094,0.9184027778,0.02054398148,0.00318287037,3.383275867,106.5,71,262
"695","MT","naturener glacier wind energy 2",30035976000,"West",2009,"Operating",0,"operational",41.3,NA,NA,NA,NA,0,-112.1847,48.5333,0.7534246575,42289,0.7759074171,0.01972645976,0.002104155708,14.80361779,103.5,69,262
"696","MT","naturener rim rock energy",30101000100,"West",2012,"Operating",0,"operational",42.9,NA,0,0,0,0,-112.103333,48.820278,0.808,46583,0.9583666934,0.01521216974,0.0008006405124,1.39707126,189,126,262
"697","NY","noble altona windpark llc",36019100300,"Northeast",2009,"Operating",0,"operational",39.5,NA,0,0,0,0,-73.6509,44.8216,0.5178571429,40944,0.9273035962,0.01728661831,0.03704275351,34.35043833,97.5,65,262
"698","NY","noble bliss windpark llc",36121971100,"Northeast",2008,"Operating",0,"operational",40.9,NA,0,0,0,1,-78.3047,42.5367,0.75795053,45726,0.9737609329,0.007288629738,0.003644314869,33.06756487,100.5,67,262
"699","NY","noble chateaugay windpark llc",36033950100,"Northeast",2009,"Operating",0,"operational",39.4,NA,0,5,1,0,-74.0299,44.8917,0.4933333333,41968,0.9425376012,0.01542614732,0.02468183571,40.83462183,106.5,71,262
"700","NY","noble clinton windpark llc",36019100400,"Northeast",2008,"Operating",0,"operational",39.4,NA,0,3,0,1,-74.0061,44.8914,0.548951049,44556,0.6846028734,0.07752778531,0.2145567905,31.70387033,100.5,67,262
"701","TX","noble great plains windpark llc",48195950100,"South",2009,"Operating",0,"operational",37.2,NA,0,1,0,1,-101.3917,36.4964,0.9197860963,57917,0.6178128523,0.3664036077,0.0107102593,2.968910453,114,76,262
"702","NY","noble wethersfield windpark llc",36121970800,"Northeast",2009,"Operating",0,"operational",41.4,NA,0,2,0,0,-78.2278,42.6697,0.7834224599,46094,0.9742251223,0.01500815661,0.001305057096,42.93886151,126,84,262
"703","MN","nobles wind project",27105105100,"Midwest",2010,"Operating",0,"operational",44,NA,0,0,0,0,-95.7131,43.7036,0.6914893617,51385,0.9359640014,0.03807545864,0.004153686397,9.962552943,201,134,262
"704","MA","notus wind 1",25001014402,"Northeast",2010,"Operating",0,"operational",45.9,NA,NA,NA,NA,0,-70.6089,41.6083,0.342514438,71305,0.9049949619,0.01770548438,0.02000863682,438.2775667,1.7,1,262
"705","WA","palouse",53075000900,"West",2012,"Operating",0,"operational",47.2,1,0,2,1,1,-117.364444,47.155833,0.71875,39963,0.9300830431,0.03803911063,0.002678810608,4.709417975,105.3,58,262
"706","OR","patu wind farm llc",41055950100,"West",2010,"Operating",0,"operational",48.2,NA,NA,NA,NA,0,-120.616906,45.613061,0.6885714286,41354,0.9155807365,0.05552407932,0.001133144476,2.142785633,9,6,262
"707","WY","pioneer wind park, llc",56009956600,"West",2016,"Operating",0,"operational",43.9,NA,0,8,0,1,-105.866765,42.728198,0.9198606272,58036,0.9292423294,0.05103318723,0.002504696306,0.7634224395,85.1,46,262
"708","ID","power county wind park north",16077960200,"West",2011,"Operating",0,"operational",32.1,NA,NA,NA,NA,0,-112.748611,42.738889,0.6098765432,37177,0.6193642556,0.3564709698,0.002432695427,11.5678605,22.5,9,262
"709","ID","power county wind park south",16077960200,"West",2011,"Operating",0,"operational",32.1,NA,NA,NA,NA,0,-112.757778,42.703333,0.5734463277,37177,0.6193642556,0.3564709698,0.002432695427,11.5678605,22.5,9,262
"710","IL","rail splitter wind farm",17179022000,"Midwest",2009,"Operating",0,"operational",41.9,19,1,24,7,1,-89.4022,40.3692,0.7814569536,51210,0.9774919614,0.009875976114,0.002067064768,33.22597192,100.5,67,262
"711","NM","red mesa wind llc",35006974700,"West",2010,"Operating",0,"operational",42.1,NA,NA,NA,NA,0,-107.3828,35.2689,0.3385416667,43074,0.346996997,0.5487987988,0.006756756757,2.354555472,102.4,64,262
"712","WY","rolling hills",56009956600,"West",2009,"Operating",0,"operational",43.9,NA,0,1,0,0,-105.8543,43.0572,0.8293413174,58036,0.9292423294,0.05103318723,0.002504696306,0.7634224395,99,66,262
"713","MD","roth rock north wind farm, llc",24023000700,"South",2011,"Operating",0,"operational",41.4,NA,NA,NA,NA,0,-79.434444,39.287222,0.875,35450,0.9800908138,0.00488997555,0.003842123647,69.42656294,10,4,262
"714","MD","roth rock wind farm llc",24023000700,"South",2011,"Operating",0,"operational",41.4,NA,0,0,0,0,-79.467222,39.254444,0.875,35450,0.9800908138,0.00488997555,0.003842123647,69.42656294,40,16,262
"715","OH","rp wind",39091004300,"Midwest",2013,"Operating",0,"operational",36.7,NA,0,0,2,0,-83.893333,40.449444,0.7210084034,48631,0.9676867841,0.00923234741,0.005983928877,48.65124772,3.4,2,262
"716","MA","scituate wind",25023505200,"Northeast",2012,"Operating",1,"operational",47.1,15,0,9,2,1,-70.728467,42.175083,0.4029776675,75170,0.9544501049,0.01033862751,0.006592747977,1002.86251,1.5,1,262
"717","WY","seven mile hill",56007968100,"West",2008,"Operating",0,"operational",43.5,1,0,1,1,1,-106.3758,41.9203,0.7484848485,38698,0.9365466748,0.04026845638,0.005491153142,0.6145982452,118.5,79,262
"718","CA","shiloh i wind project",6095253500,"West",2006,"Operating",0,"operational",54.6,NA,NA,NA,NA,0,-121.85,38.12,0.5256410256,54341,0.7002255728,0.1723851359,0.04760774071,37.80869776,150,100,262
"719","TX","south plains ii",48153950500,"South",2016,"Operating",0,"operational",39.1,NA,0,0,0,0,-101.381494,34.196962,0.8016129032,44278,0.4637681159,0.5057208238,0.02173913043,4.846540636,300,91,262
"720","MT","spion kop wind farm",30045000100,"West",2012,"Operating",0,"operational",48.3,NA,0,0,0,0,-110.639167,47.333333,0.7096774194,41473,0.972007722,0.01158301158,0.0004826254826,1.108127502,40,25,262
"721","ND","sunflower wind project",38059020500,"Midwest",2016,"Operating",0,"operational",48.6,NA,NA,NA,NA,0,-102.07455,46.837569,0.8626126126,39044,0.9698051057,0.009881965413,0,4.41855334,104,52,262
"722","TX","sweetwater wind 2 llc",48353950500,"South",2005,"Operating",0,"operational",42,NA,NA,NA,NA,0,-100.3703,32.3472,0.5232722144,47543,0.7046783626,0.2744883041,0.009137426901,3.862872822,91.5,61,262
"723","TX","sweetwater wind 3 llc",48353950500,"South",2005,"Operating",0,"operational",42,NA,NA,NA,NA,0,-100.4219,32.290833,0.8534482759,47543,0.7046783626,0.2744883041,0.009137426901,3.862872822,135,90,262
"724","CA","taylor farms",6053010804,"West",2014,"Operating",1,"operational",28.1,NA,NA,NA,NA,0,-121.451667,36.505,0.5433526012,42314,0.08967985683,0.888645854,0.001590773514,108.9536811,1.85,1,262
"725","CA","teichert materials-teichert vernalis",6077005502,"West",2010,"Operating",1,"operational",36.6,NA,NA,NA,NA,0,-121.3564,37.6167,0.5117647059,115592,0.5071982281,0.3516057586,0.03322259136,11.94534627,1.5,1,262
"726","IA","top of iowa windfarm iii",19195690200,"Midwest",2008,"Operating",0,"operational",45,NA,0,0,0,0,-93.3208,43.3597,0.5986238532,60854,0.9594302978,0.02503236944,0.001726370306,11.72137867,29.7,18,262
"727","MA","town of falmouth wwtp",25001014402,"Northeast",2010,"Standby",0,"operational",45.9,46,4,20,10,1,-70.6206,41.6067,0.342514438,71305,0.9049949619,0.01770548438,0.02000863682,438.2775667,3.4,2,262
"728","MN","trimont area wind farm",27091790100,"Midwest",2005,"Operating",0,"operational",46,NA,NA,NA,NA,0,-94.8499,43.7938,0.6060606061,48006,0.9684684685,0.0148005148,0.0009652509653,16.83489099,100.5,67,262
"729","IA","whispering willow wind farm - east",19069360100,"Midwest",2009,"Operating",0,"operational",46.4,NA,0,0,0,0,-93.206389,42.630513,0.6821192053,51154,0.9755296926,0.01074306177,0.00119367353,12.55375534,199.7,121,262
"730","IA","winnebago wind power project",19189680200,"Midwest",2008,"Operating",0,"operational",46.5,NA,NA,NA,NA,0,-93.77,43.315,0.6898148148,43971,0.9390955507,0.04996353027,0.0003646973012,11.93914467,20,10,262
"731","OH","zephyr wind",39063000300,"Midwest",2015,"Operating",1,"operational",39.7,NA,0,0,0,0,-83.641381,41.096111,0.7627118644,56364,0.9373208723,0.03775700935,0.003239875389,53.89848786,4.5,3,262
"732","HI","auwahi wind energy",15009030301,"West",2012,"Operating",0,"operational",45.8,NA,0,0,0,0,-156.318,20.596,0.2467610726,75647,0.4853363285,0.07999500811,0.005116685386,48.006914,24,8,261
"733","ND","ashtabula wind energy center",38003967900,"Midwest",2008,"Operating",0,"operational",47.7,NA,0,0,0,0,-97.8961,47.1244,0.629969419,53990,0.9787610619,0.008259587021,0.0005899705015,2.721058945,48,32,260
"734","OR","biglow canyon wind farm",41055950100,"West",2007,"Operating",0,"operational",48.2,NA,0,0,0,0,-120.603414,45.653745,0.6335403727,41354,0.9155807365,0.05552407932,0.001133144476,2.142785633,450,217,260
"735","WA","harvest wind project",53039950100,"West",2009,"Operating",0,"operational",47.3,NA,0,0,0,0,-120.3475,45.8131,0.7513812155,31102,0.8618618619,0.07855855856,0.002642642643,6.517691065,98.9,43,260
"736","ND","langdon wind energy center",38019951100,"Midwest",2007,"Operating",0,"operational",50.3,NA,0,0,0,0,-98.3169,48.6303,0.6764705882,57479,0.9780885781,0.004195804196,0,1.446612621,40.5,27,260
"737","ND","luverne wind farm",38091968700,"Midwest",2009,"Operating",0,"operational",47.7,NA,0,0,1,0,-97.8975,47.3272,0.5135135135,44191,0.9701265823,0.01012658228,0.001518987342,2.773037461,49.5,33,260
"738","IA","osage (ia)",19131560300,"Midwest",2009,"Operating",1,"operational",45.6,NA,NA,NA,NA,0,-92.810556,43.279722,0.4591836735,38373,0.9758190328,0.01300052002,0.002340093604,617.8254738,1.5,1,260
"739","MT","two dot wind farm",30107000100,"West",2014,"Operating",1,"operational",44.9,NA,0,0,0,0,-110.087222,46.449444,0.8591549296,30321,0.9520295203,0.0147601476,0.003228782288,1.523333449,9.7,6,260
"740","WA","white creek wind farm",53039950100,"West",2007,"Operating",0,"operational",47.3,NA,0,1,0,0,-120.341883,45.815467,0.7513812155,31102,0.8618618619,0.07855855856,0.002642642643,6.517691065,204,89,260
"741","AZ","dry lake wind llc",4017960200,"West",2009,"Operating",0,"operational",34.5,NA,0,0,0,1,-110.2842,34.6596,0.8295188322,39770,0.4782956059,0.2593874834,0.02822902796,9.622181525,63,31,259
"742","OR","hay canyon wind power llc",41055950100,"West",2009,"Operating",0,"operational",48.2,NA,NA,NA,NA,0,-120.5744,45.52,0.744966443,41354,0.9155807365,0.05552407932,0.001133144476,2.142785633,100.8,48,259
"743","OR","pebble springs wind llc",41021960100,"West",2009,"Operating",0,"operational",49.7,NA,NA,NA,NA,0,-120.125,45.7119,0.6806930693,42148,0.9219668626,0.04703367183,0.001603420631,1.55294389,98.7,47,259
"744","ND","rugby wind power project",38069956100,"Midwest",2009,"Operating",0,"operational",43.4,NA,0,0,0,0,-99.9513,48.4968,0.7062937063,32667,0.8918575064,0.02099236641,0.006997455471,3.878155384,149,71,259
"745","OR","star point wind project llc",41055950100,"West",2010,"Operating",0,"operational",48.2,NA,NA,NA,NA,0,-120.48,45.51,0.744966443,41354,0.9155807365,0.05552407932,0.001133144476,2.142785633,98.7,47,259
"746","MN","welcome wind turbine",27091790200,"Midwest",2008,"Operating",1,"operational",44.6,NA,NA,NA,NA,0,-94.5892,43.6825,0.7866666667,45288,0.97526092,0.01584847313,0.001932740626,14.60848956,2.1,1,259
"747","OR","four corners windfarm llc",41059950500,"West",2009,"Operating",0,"operational",40.4,NA,NA,NA,NA,0,-119.4181,45.7286,0.7619047619,53795,0.859186918,0.08108108108,0.004315239609,10.62527744,10,5,257.5
"748","OR","four mile canyon windfarm llc",41049970200,"West",2009,"Operating",0,"operational",46.6,NA,NA,NA,NA,0,-119.4533,45.6447,0.786163522,40568,0.9017632242,0.05824937028,0.0009445843829,1.84216591,10,5,257.5
"749","IN","hoosier wind project llc",18007100200,"Midwest",2009,"Operating",0,"operational",42.1,NA,0,0,0,0,-87.2631,40.7178,0.8316831683,48458,0.9495987159,0.03402889246,0.004173354735,28.99824918,106,50,257.5
"750","CA","pacific wind llc",6029005506,"West",2012,"Operating",0,"operational",39,NA,NA,NA,NA,0,-118.4325,34.891389,0.6639344262,48125,0.5951983995,0.3036012004,0.03417805935,38.37336263,151.7,75,257.5
"751","CA","shiloh iv wind project llc",6095253500,"West",2012,"Operating",0,"operational",54.6,NA,0,0,0,0,-121.855342,38.137488,0.5256410256,54341,0.7002255728,0.1723851359,0.04760774071,37.80869776,102.5,50,257.5
"752","PA","allegheny ridge wind farm",42021012700,"Northeast",2007,"Operating",0,"operational",43.1,12,0,27,9,1,-78.579444,40.383889,0.7126948775,45800,0.9891791045,0.003731343284,0.001492537313,98.49083284,80,40,256
"753","IL","crescent ridge",17011965500,"Midwest",2005,"Operating",0,"operational",45,NA,0,2,3,0,-89.5708,41.25,0.6695906433,53553,0.9640861931,0.01729183293,0.00266028199,22.82835989,53,33,256
"754","MA","equity industrial turbines",25009221300,"Northeast",2012,"Operating",1,"operational",50.6,NA,NA,NA,NA,0,-70.656489,42.625649,0.3414786967,70431,0.9633715799,0.01368049426,0.001985878199,1246.851686,4,2,256
"755","IL","gsg llc",17103000900,"Midwest",2007,"Operating",0,"operational",42.5,NA,0,0,1,0,-89.173056,41.643611,0.6461126005,57756,0.9381501265,0.04470059039,0.005060444195,21.23012773,80,40,256
"756","AZ","kingman 1",4015954800,"West",2011,"Operating",1,"operational",50.8,NA,NA,NA,NA,0,-114.0675,35.145833,0.714006746,38861,0.7765259555,0.143896178,0.03608100399,1.770417516,10,5,256
"757","ME","spruce mountain wind",23017966000,"Northeast",2011,"Operating",1,"operational",46,NA,NA,NA,NA,0,-70.559814,44.415587,0.531496063,44549,0.9745993347,0.006954944058,0.002116722105,13.63789082,20,10,256
"758","DE","university of delaware wind turbine",10005050902,"South",2010,"Operating",0,"operational",59.9,1,2,9,9,1,-75.164903,38.782931,0.5343653251,57348,0.8783879331,0.02733914683,0.06434126797,392.7419325,2,1,256
"759","MN","valley view transmission llc",27101900200,"Midwest",2011,"Operating",1,"operational",46.1,NA,NA,NA,NA,0,-96.021744,43.902753,0.8524590164,44375,0.9199014171,0.04898336414,0.004004929144,15.07167904,10,5,256
"760","PA","wind park bear creek",42079215300,"Northeast",2006,"Operating",0,"operational",46.2,NA,NA,NA,NA,0,-75.753056,41.235278,0.6992125984,55353,0.9760463944,0.007060010086,0.005547150782,43.89501583,24,12,256
"761","MN","big blue",27043460300,"Midwest",2012,"Operating",1,"operational",45.9,NA,1,6,1,1,-94.191944,43.612222,0.6268656716,47298,0.9288220551,0.05313283208,0.009523809524,11.82215693,36,18,255.9
"762","OH","bowling green wind",39173021500,"Midwest",2003,"Operating",1,"operational",40.4,NA,0,0,0,0,-83.7383,41.3786,0.5662514156,57174,0.9294741133,0.04851202609,0.004891969018,48.03500285,7.2,4,255.9
"763","OK","dempsey ridge wind farm",40129960000,"South",2012,"Operating",0,"operational",41.3,NA,NA,NA,NA,0,-99.814456,35.529778,0.9011627907,48917,0.8730463395,0.0452426652,0.003564573622,3.195938547,132,66,255.9
"764","WV","nedpower mount storm",54023969400,"South",2008,"Operating",0,"operational",43.5,1,3,55,1,1,-79.2094,39.2175,0.9003115265,40822,0.981126597,0.005516840883,0.003774680604,12.60891243,164,82,255.9
"765","WV","new creek wind",54023969400,"South",2016,"Operating",0,"operational",43.5,NA,0,0,0,0,-79.140639,39.200639,0.9095477387,40822,0.981126597,0.005516840883,0.003774680604,12.60891243,103,49,255.9
"766","TX","pleasant hill wind energy project",48107950300,"South",2015,"Operating",0,"operational",34.5,NA,NA,NA,NA,0,-101.485,33.738889,0.6631578947,42727,0.3874239351,0.5496957404,0.04327248141,7.301868034,22,11,255.9
"767","TX","ralls wind farm",48107950200,"South",2011,"Operating",1,"operational",35.9,NA,0,0,1,0,-101.39,33.661111,0.6358208955,30363,0.4254049446,0.5477408355,0.01705029838,8.09276248,10,5,255.9
"768","TX","sand bluff wind farm",48173950100,"South",2007,"Operating",0,"operational",38.2,NA,0,0,0,0,-101.302637,31.991442,0.9534883721,61184,0.6729200653,0.308319739,0.01223491028,1.361892803,90,45,255.9
